receipt_id,barcode,item_description,brand_code,item_number,competitive_product,rewards_group,competitor_rewards_group,deleted,quantity_purchased,item_price,target_price,discounted_item_price,price_after_coupon,final_price,partner_item_id,rewards_product_partner_id,points_payer_id,points_earned,needs_fetch_review,needs_fetch_review_reason,points_not_awarded_reason,prevent_target_gap_points,user_flagged_barcode,user_flagged_new_item,user_flagged_price,user_flagged_quantity,user_flagged_description,original_meta_brite_barcode,original_meta_brite_description,original_receipt_item_text,original_meta_brite_quantity_purchased,original_final_price,original_meta_brite_item_price,metabrite_campaign_id,src_file
600b420b0a7214ada200000d,028400642033,DORITOS TORTILLA CHIP NACHO CHEESE BAG 7.625 OZ,DORITOS,,,DORITOS NACHO CHEESE MULTI SERVE,,,2.0,8.52,,8.52,,8.52,1015,5332f5fbe4b03c9a25efd0ba,5332f5fbe4b03c9a25efd0ba,,,,Action not allowed for user and CPG,,,,,,,,,"DORITOS NACHO CHEESE, 28.5 OZ",,,,DORITOS NACHO CHEESE MULTI SERVE,receipts.json
600992f90a720f05fa000133,012000809941,REGULAR PEPSI SODA COLA CAN 12 CT 144 OZ,PEPSI,,,PEPSI 12 OZ 12 PACK,,,1.0,0.58,,0.58,,0.58,1563,5332f5fbe4b03c9a25efd0ba,5332f5fbe4b03c9a25efd0ba,,,,Action not allowed for user and CPG,,,,,,,,,"PEPSI COLA, 12 OZ. CAN",,,,PEPSI 12 OZ 12 PACK,receipts.json
600b2dd60a7214ada200000b,,Chocolate Mousse,,,,,,,1.0,2.78,,2.78,,2.78,1158,,,,,,,,,,,,,,,94 COCOA,,,,,receipts.json
60023e8f0a720f05f300008b,,KLARBRUNN 12PK 12 FL OZ,,,,,,,3.0,9.63,,9.63,,9.63,1256,,,,,,,,,,,,,,,KLARBRUNN 12PK 12 FL OZ,,,,,receipts.json
603973f80a720fde100000e3,B076FJ92M4,"mueller austria hypergrind precision electric spice/coffee grinder millwith large grinding capacity and hd motor also for spices, herbs, nuts,grains, white",,,,,,,1.0,22.97,,22.97,22.97,22.97,0,,,,,,,,,,,,,,,"mueller austria hypergrind precision electric spice/coffee grinder millwith large grinding capacity and hd motor also for spices, herbs, nuts,grains, white",,,,,receipts.json
600f24970a720f053500002f,,Pork Sausage,,,,,,,1.0,5.99,,5.99,,5.99,1606,,,,,,,,,,,,,,,PORK SAUSAGE RULL,,,,,receipts.json
5ff5d20c0a720f05230005e3,021000007561,,,,True,SARGENTO RICOTTA CHEESE,,,4.0,4.66,,,,4.66,1,5e7cf838f221c312e698a628,,,,,,,,,,,,,,,,,,,receipts.json
6004a5f20a7214ad4c000088,21251000000,Laura's Lean Beef Ground Beef 93% Lean & Natural,LAURA'S LEAN BEEF,,,,,,1.0,5.99,,5.99,,5.99,1109,,,,,,,,,,,,,,,LEAN GRND BF 93% 7%,,,,,receipts.json
600edb570a720f053500001d,,GHRRDL V IDNIGHT REV #,,,,,,,1.0,3.49,,3.49,,3.49,944,,,,,,,,,,,,,,,GHRRDL V IDNIGHT REV #,,,,,receipts.json
600996ac0a720f05fa000134,028400643061,DORITOS TORTILLA CHIP NACHO CHEESE BAG 14.5 OZ,DORITOS,,,DORITOS NACHO CHEESE MULTI SERVE,,,2.0,9.78,,9.78,,9.78,1109,5332f5fbe4b03c9a25efd0ba,5332f5fbe4b03c9a25efd0ba,,,,Action not allowed for user and CPG,,,,,,,,,"DORITOS NACHO CHEESE, 28.5 OZ",,,,DORITOS NACHO CHEESE MULTI SERVE,receipts.json
60049d9d0a720f05f3000094,,GREEN BELL PEPPERS,,,,,,,1.0,0.91,,0.91,,0.91,1076,,,,,,,,,,,,,,,GREEN BELL PEPPERS,,,,,receipts.json
6009a0b90a7214ada2000001,028400642033,DORITOS TORTILLA CHIP NACHO CHEESE BAG 7.625 OZ,DORITOS,,,DORITOS NACHO CHEESE MULTI SERVE,,,1.0,3.79,,3.79,,3.79,1012,5332f5fbe4b03c9a25efd0ba,5332f5fbe4b03c9a25efd0ba,,,,Action not allowed for user and CPG,,,,,,,,,"DORITOS NACHO CHEESE, 28.5 OZ",,,,DORITOS NACHO CHEESE MULTI SERVE,receipts.json
600b139e0a7214ada200000a,037466016023,LNDT MLK BNY TRY EAST 1.7 OZ,LINDT,,,,,,1.0,3.37,,3.37,,3.37,1439,559c2234e4b06aca36af13c6,,,,,,,,,,,,,,392 LINDT BUNNIE,,,,,receipts.json
600f2fc80a720f0535000030,021000658831,Kraft Macaroni & Cheese Dinner - The Cheesiest Original,KRAFT,,True,ANNIE'S HOMEGROWN MULTI-SERVING MAC & CHEESE,,,1.0,1.0,,1.0,,1.0,1888,5332f5f3e4b03c9a25efd0ae,,,False,,,,,,,,,,,KRFT MAC&CHS,,,,KRAFT MACARONI & CHEESE DINNER - BOX,receipts.json
600a1a8d0a7214ada2000008,,146 MS LRG RLNG,,,,,,,1.0,45.86,,45.86,,45.86,1077,,,,,,,,,,,,,,,146 MS LRG RLNG,,,,,receipts.json
6002590c0a7214ad4c000082,036632013095,Light & Fit Vanilla Yogurt,LIGHT & FIT,,True,YOPLAIT YOGURT LIGHT,,,1.0,0.56,,0.56,,0.56,1121,5332f5f3e4b03c9a25efd0ae,,,,,,,,,,,,,,HYV LF LEMON YOGURT,,,,,receipts.json
6009f5ea0a7214ada2000004,,BCPEANUTBUTTER,,,,,,,1.0,3.79,,3.79,,3.79,1030,,,,,,,,,,,,,,,BCPEANUTBUTTER,,,,,receipts.json
600f24970a720f053500002f,,90% Lean Ground Beef,,,,,,,1.0,6.35,,6.35,,6.35,1459,,,,,,,,,,,,,,,90% LEAN GR BF,,,,,receipts.json
600f24970a720f053500002f,,SEL BUNS,SCHWEBEL'S,,,,,,5.0,11.45,,11.45,,11.45,1569,,,,,,,,,,,,,,,SEL BUNS,,,,,receipts.json
600f2fc80a720f0535000030,,LEGO 41165,,,,,,,1.0,15.99,,15.99,,15.99,1661,,,,False,,,,,,,,,,,LEGO 41165,,,,,receipts.json
600208270a720f05f3000088,,Organic Baby Spinach,,,,,,,1.0,1.88,,1.88,,1.88,1162,,,,,,,,,,,,,,,JOSIES ORG BABY SPIN,,,,,receipts.json
600a1e270a720f0535000009,,315 LUCERNE MILK296 RF,,,,,,,1.0,2.84,,2.84,,2.84,1175,,,,,,,,,,,,,,,315 LUCERNE MILK296 RF,,,,,receipts.json
6004a5f20a7214ad4c000088,754500355602,Hy-Vee Seasoned Croutons,HY-VEE,,,,,,1.0,1.79,,1.79,,1.79,1156,,,,,,,,,,,,,,,HYV SEASONED CROUTON,,,,,receipts.json
600b34ca0a7214ada200000c,,B&U CHUNKYMONKEY,,,,,,,1.0,5.99,,5.99,,5.99,1353,,,,,,,,,,,,,,,B&U CHUNKYMONKEY,,,,,receipts.json
600208270a720f05f3000088,,KELL ORIG FRSTD MINI,KELLOGG'S,,,,,,1.0,4.29,,4.29,,4.29,1041,,,,,,,,,,,,,,,KELL ORIG FRSTD MINI,,,,,receipts.json
600a1a8d0a7214ada2000008,,437 KRUSTEAZMF,,,,,,,1.0,2.79,,2.79,,2.79,1262,,,,,,,,,,,,,,,437 KRUSTEAZMF,,,,,receipts.json
60099c3c0a7214ad89000135,,KLARBRUNN 12PK 12 FL OZ,,,,,,,5.0,16.6,,16.6,,16.6,1286,,,,,,,,,,,,,,,KLARBRUNN 12PK 12 FL OZ,,,,,receipts.json
600f24970a720f053500002f,,VALU CRNR CORN CUT,,,,,,,1.0,3.99,,3.99,,3.99,1284,,,,,,,,,,,,,,,VALU CRNR CORN CUT,,,,,receipts.json
600b34ca0a7214ada200000c,,VVELCHS CON,,,,,,,1.0,2.98,,2.98,,2.98,1129,,,,,,,,,,,,,,,VVELCHS CON,,,,,receipts.json
600ba6ae0a7214ada2000010,,-THMS ENGLSFEN UEFEE,,,,,,,1.0,3.49,,3.49,,3.49,1228,,,,,,,,,,,,,,,-THMS ENGLSFEN UEFEE,,,,,receipts.json
600eda0c0a7214ada200001e,,FRUITYSNACKS,,,,,,,1.0,5.99,,5.99,,5.99,1077,,,,,,,,,,,,,,,FRUITYSNACKS,,,,,receipts.json
600a1e270a720f0535000009,,KLLGOFUNPACKCRL,,,,,,,1.0,4.99,,4.99,,4.99,1051,,,,,,,,,,,,,,,KLLGOFUNPACKCRL,,,,,receipts.json
6002590c0a7214ad4c000082,,KLARBRUNN 12PK 12 FL OZ,,,,,,,5.0,12.45,,12.45,,12.45,1015,,,,,,,,,,,,,,,KLARBRUNN 12PK 12 FL OZ,,,,,receipts.json
60023e8f0a720f05f300008b,815473013279,Borden 2% Reduced Fat Milk,BORDEN,,,,,,2.0,7.04,,7.04,,7.04,1301,,,,,,,,,,,,,,,"BORDEN 2% MILK, 1/2 GAL",,,,,receipts.json
5fff26f10a7214ad4c000018,034100573065,MILLER LITE 24 PACK 12OZ CAN,,,,MILLER LITE 24 PACK,,,1.0,29.0,77.0,,,29.0,1,5332f709e4b03c9a25efd0f1,5332f709e4b03c9a25efd0f1,870.0,,,,,,,,,,,,,,,,,receipts.json
600a1a8d0a7214ada2000008,,145 CRAFTS,,,,,,,1.0,12.62,,12.62,,12.62,1076,,,,,,,,,,,,,,,145 CRAFTS,,,,,receipts.json
5ff473e40a7214ada10005cc,043000075821,"MAXWELL HOUSE Indulge Max Coffee Drink Mix, Mocha + Salted Caramel - 12 oz",,,,MAX BY MAXWELL HOUSE INDULGE INSTANT COFFEE,,,1.0,1.0,800.0,,,1.0,1,559c2234e4b06aca36af13c6,559c2234e4b06aca36af13c6,5.0,,,,,,,,,,,,,,,,,receipts.json
600f2fc80a720f0535000030,,PC FELT POUCHES,,,,,,,1.0,3.0,,3.0,,3.0,1228,,,,False,,,,,,,,,,,PC FELT POUCHES,,,,,receipts.json
600eda0c0a7214ada200001e,,CK BEAR CRDS,BEAR CREEK COUNTRY KITCHENS,,,,,,1.0,3.98,,3.98,,3.98,979,,,,,,,,,,,,,,,CK BEAR CRDS,,,,,receipts.json
600370250a720f05f3000090,076840580750,Ben & Jerry's Chunky Monkey Non-Dairy Frozen Dessert 16 oz,BEN AND JERRYS,,,BEN AND JERRYS ICE CREAM,,,5.0,27.4,,27.4,,27.4,1261,5332f5f6e4b03c9a25efd0b4,5332f5f6e4b03c9a25efd0b4,274.0,,,,,,,,,,,,BEN & JERRY' S CHUNKY MONKEY PINT,,,,BEN AND JERRYS ICE CREAM,receipts.json
600ba6ae0a7214ada2000010,,CREKR-BRL,,,,,,,1.0,28.14,,28.14,,28.14,1046,,,,,,,,,,,,,,,CREKR-BRL,,,,,receipts.json
6002590c0a7214ad4c000082,,HYV EX SHARP CHEDDAR,HY-VEE,,,,,,1.0,2.79,,2.79,,2.79,1098,,,,,,,,,,,,,,,HYV EX SHARP CHEDDAR,,,,,receipts.json
6009e72c0a720f0535000003,,ENNIL S SAUSAGE MUSHROOM PIZZA,,,,,,,2.0,13.18,,13.18,,13.18,1104,,,,,,,,,,,,,,,ENNIL S SAUSAGE MUSHROOM PIZZA,,,,,receipts.json
600988820a7214ad8900012b,013000798952,HEINZ Homestyle Gravy Roasted Turkey Pack of 3,,,,HEINZ GRAVY - JAR,,,1.0,1.0,800.0,,,1.0,6,559c2234e4b06aca36af13c6,559c2234e4b06aca36af13c6,5.0,,,,,,,,,,,,,,,,,receipts.json
600f39c30a7214ada2000030,311111511867,BEN AND JERRYS ICE CREAM,BEN AND JERRYS,,False,BEN AND JERRYS ICE CREAM,,,1.0,5.59,,5.59,5.59,5.59,1681,5332f5f6e4b03c9a25efd0b4,5332f5f6e4b03c9a25efd0b4,55.9,,,,True,,,,,,,,BEN JERRYS I,,,,BEN AND JERRYS ICE CREAM,receipts.json
60025cb80a720f05f300008d,024105590051,JST BR BNLS HND TRMD MNML PRCS SKNL CHCK WHL BRST FLT RFRG MLDD TRY 14 OZ,JUST BARE,,,JUST BARE FRESH CHICKEN BREAST FILETS,,,1.0,6.99,,6.99,6.99,6.99,1194,559c2234e4b06aca36af13c6,,,,,,,,,,,,,,JUST BARE CKN BREAST,,,,JUST BARE FRESH CHICKEN BREAST FILETS,receipts.json
600373700a720f05f3000091,,EMIL' S SAUSAGE MUSHROOM PIZZA,,,,,,,2.0,13.88,,13.88,,13.88,1305,,,,,,,,,,,,,,,EMIL' S SAUSAGE MUSHROOM PIZZA,,,,,receipts.json
600a1e270a720f0535000009,,529 PAPERTBLWR,,,,,,,1.0,0.77,,0.77,,0.77,1272,,,,,,,,,,,,,,,529 PAPERTBLWR,,,,,receipts.json
60099c3c0a7214ad89000135,012000809941,REGULAR PEPSI SODA COLA CAN 12 CT 144 OZ,PEPSI,,,PEPSI 12 OZ 12 PACK,,,3.0,3.03,,3.03,,3.03,1178,5332f5fbe4b03c9a25efd0ba,5332f5fbe4b03c9a25efd0ba,,,,Action not allowed for user and CPG,,,,,,,,,"PEPSI COLA, 12 OZ.CAN",,,,PEPSI 12 OZ 12 PACK,receipts.json
5fff26c60a7214ad4c00000c,4011,,,,,,,,1.0,22.0,,,,22.0,1,,,,True,USER_FLAGGED,,True,4011,True,22.0,1.0,,,,,,,,,receipts.json
6004a5f20a7214ad4c000088,511111001485,TOSTITOS,TOSTITOS,,False,,,,1.0,3.99,,3.99,,3.99,1208,5332f5fbe4b03c9a25efd0ba,5332f5fbe4b03c9a25efd0ba,,,,Action not allowed for user and CPG,,,,,,,,,TOSTITOS MED SALSA,,,,,receipts.json
600b2dd60a7214ada200000b,,PPR GRNDR,,,,,,,1.0,1.87,,1.87,,1.87,1099,,,,,,,,,,,,,,,PPR GRNDR,,,,,receipts.json
600b420b0a7214ada200000d,,PCJAMIE PANEL,,,,,,,1.0,23.99,,23.99,,23.99,1246,,,,,,,,,,,,,,,PCJAMIE PANEL,,,,,receipts.json
600b34ca0a7214ada200000c,,CMPBL CRM,,,,,,,1.0,1.98,,1.98,,1.98,1101,,,,,,,,,,,,,,,CMPBL CRM,,,,,receipts.json
6004a99e0a720f05f3000095,075450085150,Hy-Vee Unsalted Sweet Butter Quarters,HY-VEE,,,,,,1.0,3.99,,3.99,,3.99,1094,,,,,,,,,,,,,,,HYV UNSLTD SWT BTR,,,,,receipts.json
600eda0c0a7214ada200001e,,BENJERRYS,,,,,,,1.0,5.59,,5.59,,5.59,1330,,,,,,,,,,,,,,,BENJERRYS,,,,,receipts.json
600edb570a720f053500001d,041800200139,WLCH BLCK CHRY CNCR GRP JC BLND BTL 64 FL OZ,WELCH'S,,,,CAPRI SUN BEVERAGE DRINK,,1.0,2.98,,2.98,,2.98,1053,559c2234e4b06aca36af13c6,,,,,,,,,,,,,,WELCHS CON,,,,,receipts.json
6002590c0a7214ad4c000082,,BEN & JERRY' S CHUNKY MONKEY PINT,,,,,,,2.0,8.68,,8.68,,8.68,1021,,,,,,,,,,,,,,,BEN & JERRY' S CHUNKY MONKEY PINT,,,,,receipts.json
60182d8c0a720f05f8000318,4011,ITEM NOT FOUND,,,,,,,1.0,1.0,,,,1.0,1,,,,,,,,,,,,,,,,,,,,receipts.json
600f48750a7214ada2000041,021000054473,,,,True,SARGENTO NATURAL SHREDDED CHEESE 6OZ OR LARGER,,,1.0,9.99,,,,9.99,1,5e7cf838f221c312e698a628,,,,,,,,,,,,,,,,,,,receipts.json
600988480a720f05fa00012b,686924291290,ITEM NOT FOUND,,,,,,,1.0,9.99,,,,9.99,2,,,,,,,,,,,,,,,,,,,,receipts.json
60025cb80a720f05f300008d,,DOLE ITALIAN BLEND,DOLE,,,,,,1.0,3.49,,3.49,3.49,3.49,1141,,,,,,,,,,,,,,,DOLE ITALIAN BLEND,,,,,receipts.json
5ffcb4900a720f0515000002,034100573065,MILLER LITE 24 PACK 12OZ CAN,,,,MILLER LITE 24 PACK,,,1.0,29.0,77.0,,,29.0,5,5332f709e4b03c9a25efd0f1,5332f709e4b03c9a25efd0f1,870.0,,,,,,,,,,,,,,,,,receipts.json
600f2fc80a720f0535000030,,PC PCKT WALLET,,,,,,,1.0,1.8,,1.8,,1.8,1210,,,,False,,,,,,,,,,,PC PCKT WALLET,,,,,receipts.json
600a1e270a720f0535000009,,421 PREGOPASTA,,,,,,,1.0,2.69,,2.69,,2.69,1209,,,,,,,,,,,,,,,421 PREGOPASTA,,,,,receipts.json
600b34ca0a7214ada200000c,,BC PEANUT BUTTER,,,,,,,1.0,3.79,,3.79,,3.79,1034,,,,,,,,,,,,,,,BC PEANUT BUTTER,,,,,receipts.json
6004a5f20a7214ad4c000088,,OSCAR SARDINES 2LAY,,,,,,,1.0,3.34,,3.34,,3.34,1204,,,,,,,,,,,,,,,OSCAR SARDINES 2LAY,,,,,receipts.json
60025cb80a720f05f300008d,,"BORDEN 2% MILK, 1/2 GAL",,,,,,,2.0,8.74,,8.74,8.74,8.74,1835,,,,,,,,,,,,,,,"BORDEN 2% MILK, 1/2 GAL",,,,,receipts.json
6004a99e0a720f05f3000095,21251000000,Laura's Lean Beef Ground Beef 93% Lean & Natural,LAURA'S LEAN BEEF,,,,,,1.0,5.99,,5.99,,5.99,1184,,,,,,,,,,,,,,,LEAN GRND BF 93% 7%,,,,,receipts.json
600b34ca0a7214ada200000c,,GMILLS CHEX,,,,,,,1.0,1.49,,1.49,,1.49,1028,,,,,,,,,,,,,,,GMILLS CHEX,,,,,receipts.json
60025cb80a720f05f300008d,028400643061,DORITOS TORTILLA CHIP NACHO CHEESE BAG 14.5 OZ,DORITOS,,,DORITOS NACHO CHEESE MULTI SERVE,,,1.0,4.56,,4.56,4.56,4.56,2040,5332f5fbe4b03c9a25efd0ba,5332f5fbe4b03c9a25efd0ba,,,,Action not allowed for user and CPG,,,,,,,,,"DORITOS NACHO CHEESE, 28.5 OZ",,,,DORITOS NACHO CHEESE MULTI SERVE,receipts.json
600b39f60a720f053500000e,041695951130,BRSW FIG SHLF STBL PRSR JAR 12 OZ,BRASWELL'S,,,,,,1.0,5.49,,5.49,,5.49,1089,559c2234e4b06aca36af13c6,,,,,,,,,,,,,,BRASWELL DRSSNGVI,,,,,receipts.json
600206000a720f05f3000087,,CAL ORG WHOLE CARTS,CAL-ORGANIC FARMS,,,,,,1.0,2.49,,2.49,,2.49,1097,,,,,,,,,,,,,,,CAL ORG WHOLE CARTS,,,,,receipts.json
600afbd90a720f053500000b,,312 LUC CHESE MEDCHED,,,,,,,1.0,7.99,,7.99,,7.99,1352,,,,,,,,,,,,,,,312 LUC CHESE MEDCHED,,,,,receipts.json
600f24970a720f053500002f,,Cranberry Sunshine,,,,,,,2.0,9.96,,9.96,,9.96,1062,,,,,,,,,,,,,,,SUNSHINE C,,,,,receipts.json
600b420b0a7214ada200000d,,LUCERNE MILK 296 1,,,,,,,1.0,3.89,,3.89,,3.89,1167,,,,,,,,,,,,,,,LUCERNE MILK 296 1,,,,,receipts.json
60099c3c0a7214ad89000135,,KLARBRUNN 12PK 12 FL OZ,,,,,,,4.0,12.28,,12.28,,12.28,1122,,,,,,,,,,,,,,,KLARBRUNN 12PK 12 FL OZ,,,,,receipts.json
600ba6ae0a7214ada2000010,,KRAET VEEVEETA SE,,,,,,,1.0,5.99,,5.99,,5.99,1044,,,,,,,,,,,,,,,KRAET VEEVEETA SE,,,,,receipts.json
600996ac0a720f05fa000134,076840580750,Ben & Jerry's Chunky Monkey Non-Dairy Frozen Dessert 16 oz,BEN AND JERRYS,,,BEN AND JERRYS ICE CREAM,,,5.0,28.9,,28.9,,28.9,1319,5332f5f6e4b03c9a25efd0b4,5332f5f6e4b03c9a25efd0b4,289.0,,,,,,,,,,,,BEN & JERRY S CHUNKY MONKEY PINT,,,,BEN AND JERRYS ICE CREAM,receipts.json
600b34ca0a7214ada200000c,,EGGS 60CT,,,,,,,1.0,9.12,,9.12,,9.12,1249,,,,,,,,,,,,,,,EGGS 60CT,,,,,receipts.json
601442710a720f05f80000bb,025800020300,SMART ONES Stuffed Breakfast Sandwich 8.00-oz,,,,,,,1.0,5.0,,,,5.0,1,559c2234e4b06aca36af13c6,,,,,,,,,,,,,,,,,,,receipts.json
600fb1e60a720f0535000048,021000055005,,,,True,SARGENTO NATURAL SHREDDED CHEESE 6OZ OR LARGER,,,1.0,1.0,,,,1.0,1,5e7cf838f221c312e698a628,,,,,,,,,,,,,,,,,,,receipts.json
600f39c30a7214ada2000030,,PURPLE HW,,,,,,,1.0,1.0,,1.0,1.0,1.0,1242,,,,,,,,,,,,,,,PURPLE HW,,,,,receipts.json
600f0cc70a720f053500002c,,COMP BOOK,,,,,,,1.0,0.5,,0.5,,0.5,1245,,,,,,,,,,,,,,,COMP BOOK,,,,,receipts.json
600f24970a720f053500002f,,LEGO FRIENDS,,,,,,,1.0,5.58,,5.58,,5.58,1637,,,,,,,,,,,,,,,LEGO FRIENDS,,,,,receipts.json
603afc0e0a720fde10000243,B076FJ92M4,"mueller austria hypergrind precision electric spice/coffee grinder millwith large grinding capacity and hd motor also for spices, herbs, nuts,grains, white",,,,,,,1.0,22.97,,22.97,22.97,22.97,0,,,,,,,,,,,,,,,"mueller austria hypergrind precision electric spice/coffee grinder millwith large grinding capacity and hd motor also for spices, herbs, nuts,grains, white",,,,,receipts.json
600373700a720f05f3000091,,KELL ORIG FRSTD MINI,KELLOGG'S,,,,,,1.0,4.29,,4.29,,4.29,1048,,,,,,,,,,,,,,,KELL ORIG FRSTD MINI,,,,,receipts.json
60025cb80a720f05f300008d,071007023095,EL MNT MLD BF BN GRN CHL BRT KP FRZN BAG 32 OZ,EL MONTEREY,,,,,,1.0,4.99,,4.99,4.99,4.99,1113,559c2234e4b06aca36af13c6,,,,,,,,,,,,,,EL MONT GREEN CHILI,,,,,receipts.json
600f2fc80a720f0535000030,311111511867,BEN AND JERRYS ICE CREAM,BEN AND JERRYS,,False,BEN AND JERRYS ICE CREAM,,,1.0,5.59,,5.59,,5.59,1738,5332f5f6e4b03c9a25efd0b4,5332f5f6e4b03c9a25efd0b4,55.9,False,,,,,,,,,,,BEN JERRYS I,,,,BEN AND JERRYS ICE CREAM,receipts.json
6006f2d10a7214ad4c00008b,,KLARBRUNN 12PX 12 FL OZ,KLARBRUNN,,,,,,3.0,9.96,,9.96,,9.96,1028,,,,,,,,,,,,,,,KLARBRUNN 12PX 12 FL OZ,,,,,receipts.json
600f39c30a7214ada2000030,,JACK LINKS ORIGINA,JACK LINK'S,,,,,,1.0,5.99,,5.99,5.99,5.99,1050,,,,,,,,,,,,,,,JACK LINKS ORIGINA,,,,,receipts.json
60020d2a0a720f05f300008a,071430010051,DL CRT ICBR PEA PD RDSH RD CBG RMN LTC VRY VG THRG WSHD LTC SLD BAG 11.9 OZ,DOLE,,,,,,1.0,3.49,,3.49,,3.49,1157,559c2234e4b06aca36af13c6,,,,,,,,,,,,,,DOLE VERY VEGGIE SLD,,,,,receipts.json
600996ac0a720f05fa000134,076840580750,Ben & Jerry's Chunky Monkey Non-Dairy Frozen Dessert 16 oz,BEN AND JERRYS,,,BEN AND JERRYS ICE CREAM,,,3.0,14.91,,14.91,,14.91,1270,5332f5f6e4b03c9a25efd0b4,5332f5f6e4b03c9a25efd0b4,149.1,,,,,,,,,,,,BEN & JERRY'S CHUNKY MONKEY PINT,,,,BEN AND JERRYS ICE CREAM,receipts.json
600373700a720f05f3000091,511111001485,TOSTITOS,TOSTITOS,,False,,,,1.0,3.99,,3.99,,3.99,1198,5332f5fbe4b03c9a25efd0ba,5332f5fbe4b03c9a25efd0ba,,,,Action not allowed for user and CPG,,,,,,,,,TOSTITOS MED SALSA,,,,,receipts.json
600f0cc70a720f053500002c,,PC PCKT WALLET,,,,,,,1.0,1.8,,1.8,,1.8,1161,,,,,,,,,,,,,,,PC PCKT WALLET,,,,,receipts.json
5fff4ca00a7214ad4c000029,043000082294,MAXWELL HOUSE Ground Decaf Original 58.6oz,,,,MAXWELL HOUSE KEURIG COFFEE PODS,,,1.0,9.99,800.0,,,9.99,4,559c2234e4b06aca36af13c6,559c2234e4b06aca36af13c6,50.0,,,,,,,,,,,,,,,,,receipts.json
5fff26f10a7214ad4c000018,034100573065,MILLER LITE 24 PACK 12OZ CAN,,,,MILLER LITE 24 PACK,,,1.0,29.0,77.0,,,29.0,4,5332f709e4b03c9a25efd0f1,5332f709e4b03c9a25efd0f1,870.0,,,,,,,,,,,,,,,,,receipts.json
60025cb80a720f05f300008d,024105590051,JST BR BNLS HND TRMD MNML PRCS SKNL CHCK WHL BRST FLT RFRG MLDD TRY 14 OZ,JUST BARE,,,JUST BARE FRESH CHICKEN BREAST FILETS,,,1.0,6.99,,6.99,6.99,6.99,1132,559c2234e4b06aca36af13c6,,,,,,,,,,,,,,JUST BARE CKN BREAST,,,,JUST BARE FRESH CHICKEN BREAST FILETS,receipts.json
5fa8d5730a7214adc30001c3,,,,,,,,,,,,,,,2,,,,True,USER_FLAGGED,,True,034100573065,True,29.0,1.0,MILLER LITE 24 PACK 12OZ CAN,,,,,,,,receipts.json
600f39c30a7214ada2000030,,Boston Cream Cake 8 Inch 1 Layer,,,,,,,1.0,5.0,,5.0,5.0,5.0,1459,,,,,,,,,,,,,,,CAKE BOSTON,,,,,receipts.json
600b139e0a7214ada200000a,,"BORDCN 29 MILK, 1/2 GAL",,,,,,,2.0,8.42,,8.42,,8.42,1019,,,,,,,,,,,,,,,"BORDCN 29 MILK, 1/2 GAL",,,,,receipts.json
600affe60a7214ada2000009,,Oriental Rice Crackers,,,,,,,1.0,3.79,,3.79,,3.79,1018,,,,,,,,,,,,,,,SLUNDBRG RICE CAKES,,,,,receipts.json
600af82f0a720f053500000a,041483030917,Kemps Chocolate Chip Ice Cream Sandwiches,KEMPS,,True,BEN AND JERRYS ICE CREAM,BEN AND JERRYS ICE CREAM,,1.0,2.99,,2.99,,2.99,1260,5332f5f6e4b03c9a25efd0b4,,,,,,,,,,,,,,KEMPS COT AGE CHSE,,,,,receipts.json
6012e64f0a720f05f8000032,036000320893,HUGGIES SIMPLY CLEAN PREMOISTENED WIPE FRAGRANCE FREE BAG 216 COUNT,,4023,,HUGGIES ONE AND DONE SIMPLY CLEAN BABY WIPES 200 COUNT OR LARGER,,,1.0,21.0,,21.0,,21.0,1,550b2565e4b001d5e9e4146f,550b2565e4b001d5e9e4146f,210.0,,,,,,,,,,,,HUGGIES SIMPLY CLEAN PREMOISTENED WIPE FRAGRANCE FREE BAG 216 COUNT,,,,,receipts.json
600f2fc80a720f0535000030,311111452382,MARIE CALLENDER'S POT PIE MULTI SERVE,MARIE CALLENDER'S,,False,MARIE CALLENDER'S POT PIE MULTI SERVE,,,1.0,6.99,,6.99,,6.99,1469,5e825d64f221c312e698a62a,5e825d64f221c312e698a62a,,False,,Action not allowed for user and CPG,,,,,,,,,MARIE CALLENDERS,,,,MARIE CALLENDER'S POT PIE MULTI SERVE,receipts.json
6010be5a0a720f053500005a,016000493025,Cocoa Puffs Ice Cream Scoops Rte Cereal - Medium Size,,,,COCOA PUFFS CEREAL MEDIUM SIZE,,,1.0,1.0,800.0,,,1.0,1,5332f5f3e4b03c9a25efd0ae,5332f5f3e4b03c9a25efd0ae,,,,Action not allowed for user and CPG,,,,,,,,,,,,,,receipts.json
60025cb80a720f05f300008d,015300430594,Rice-A-Roni Rice Pilaf,RICE-A-RONI,,True,KNORR SIDES,,,2.0,2.38,,2.38,2.38,2.38,1230,5332f5f6e4b03c9a25efd0b4,,,,,,,,,,,,,,RICE A RONI RICE PIL,,,,,receipts.json
6008ee0e0a7214ad89000125,311111536044,LUCKY CHARMS UNICORN CEREAL FAMILY SIZE,,311111536044,,LUCKY CHARMS UNICORN CEREAL FAMILY SIZE,,,1.0,6.58,,6.58,,6.58,1088,5332f5f3e4b03c9a25efd0ae,5332f5f3e4b03c9a25efd0ae,,,,Action not allowed for user and CPG,,,,,,,,,SI HIDDEN VALLEY SALAD DRESSING 21OZ,,,,,receipts.json
